"zip","population","freq","per_year","one_in_every_per_year","per_100000_per_year","zip_vs_state"
61052,1148,92,6.13333333333333,187.173913043478,534.262485481998,1.02338590543018
61053,2852,322,21.4666666666667,132.857142857143,752.688172043011,1.44178280786061
61054,3973,386,25.7333333333333,154.391191709845,647.705344408088,1.24068700002589
61057,168,10,0.666666666666667,252,396.825396825397,0.760123589178212
61059,141,17,1.13333333333333,124.411764705882,803.782505910165,1.53965458914395
61060,1432,111,7.4,193.513513513514,516.759776536313,0.989859266130957
61061,7009,718,47.8666666666667,146.427576601671,682.931469063585,1.30816304495695
61062,1983,106,7.06666666666667,280.61320754717,356.362413851067,0.682616282203006
61063,4132,378,25.2,163.968253968254,609.874152952565,1.1682209198251
61064,3868,396,26.4,146.515151515152,682.523267838676,1.30738113083889
61065,11156,633,42.2,264.36018957346,378.271782000717,0.724583927640443
61067,811,72,4.8,168.958333333333,591.861898890259,1.13371824102339
61068,14858,1047,69.8,212.865329512894,469.78058958137,0.899870095854696
61070,1130,73,4.86666666666667,232.191780821918,430.678466076696,0.824969530768282
61071,14381,1473,98.2,146.446028513238,682.845421041652,1.30799821898614
61072,11797,834,55.6,212.176258992806,471.306264304484,0.902792543247755
61073,20052,1328,88.5333333333333,226.490963855422,441.518717999867,0.845734157390863
61074,4431,485,32.3333333333333,137.041237113402,729.707364778455,1.39776280853624
61075,958,76,5.06666666666667,189.078947368421,528.879610299235,1.01307494641205
61077,73,10,0.666666666666667,109.5,913.24200913242,1.74932552030054
61078,1374,147,9.8,140.204081632653,713.245997088792,1.3662308703308
61079,188,18,1.2,156.666666666667,638.297872340426,1.22266687961432
61080,10599,717,47.8,221.73640167364,450.985942070007,0.86386873344703
61081,21934,1906,127.066666666667,172.618048268625,579.313698671773,1.10968201989412
61084,3175,235,15.6666666666667,202.659574468085,493.438320209974,0.945186749630104
61085,3443,344,22.9333333333333,150.130813953488,666.085777906864,1.27589493075188
61087,1670,184,12.2666666666667,136.141304347826,734.530938123753,1.40700241848365
61088,6020,449,29.9333333333333,201.113585746102,497.231450719823,0.952452534533071
61089,867,56,3.73333333333333,232.232142857143,430.603613994617,0.824826150748399
61091,63,10,0.666666666666667,94.5,1058.20105820106,2.02699623780857
61101,21593,1731,115.4,187.1143847487,534.432454962256,1.02371148391487
61102,20538,1412,94.1333333333333,218.179886685552,458.337390852728,0.877950517725673
61103,24578,2127,141.8,173.328631875882,576.938725689641,1.10513273196593
61104,19269,1182,78.8,244.530456852792,408.947013337485,0.783342684335734
61107,30439,2886,192.4,158.206860706861,632.083839810769,1.21076382918584
61108,28550,2714,180.933333333333,157.792925571113,633.741973146527,1.21394000256737
61109,28333,2164,144.266666666667,196.39325323475,509.182460970129,0.975344831443608
61111,23492,1899,126.6,185.560821484992,538.906861910438,1.03228226163248
61112,86,13,0.866666666666667,99.2307692307692,1007.7519379845,1.93036037065723
61114,15776,1625,108.333333333333,145.624615384615,686.697092630155,1.31537613999526
61115,23180,1778,118.533333333333,195.556805399325,511.360368133448,0.979516637540503
61201,39116,3374,224.933333333333,173.900414937759,575.041756144118,1.10149906509118
61230,1232,115,7.66666666666667,160.695652173913,622.294372294372,1.19201199212038
61231,5627,549,36.6,153.743169398907,650.435400746401,1.24591645418669
61232,1284,115,7.66666666666667,167.478260869565,597.092419522326,1.143737363156
61234,1258,133,8.86666666666667,141.87969924812,704.822469528352,1.35009550688378
61235,1391,134,8.93333333333333,155.708955223881,642.223819793913,1.23018707689288
61236,193,11,0.733333333333333,263.181818181818,379.965457685665,0.72782818279862
61238,3247,323,21.5333333333333,150.789473684211,663.176265270506,1.27032172599835
61239,1219,66,4.4,277.045454545455,360.951599671862,0.691406920164727
61240,5870,582,38.8,151.288659793814,660.988074957411,1.26613022241037
61241,7124,591,39.4,180.812182741117,553.060078607524,1.05939291019548
61242,1145,122,8.13333333333333,140.77868852459,710.334788937409,1.36065441779883
61243,264,23,1.53333333333333,172.173913043478,580.808080808081,1.11254452597902
61244,24053,2196,146.4,164.296448087432,608.6558849208,1.16588731346751
61250,2737,276,18.4,148.75,672.268907563025,1.2877387863725
61251,347,30,2,173.5,576.368876080692,1.10404117851821
61252,5436,570,38,143.052631578947,699.043414275202,1.33902566040665
61254,11414,1131,75.4,151.379310344828,660.592255125285,1.26537202499188
61256,1822,178,11.8666666666667,153.539325842697,651.298938894987,1.24757057139326
61257,1210,101,6.73333333333333,179.70297029703,556.473829201102,1.06593198852693
61258,204,19,1.26666666666667,161.052631578947,620.915032679738,1.18936985130238
61259,1276,120,8,159.5,626.959247648903,1.20094761425022
61260,856,81,5.4,158.518518518519,630.841121495327,1.20838338803004
61261,975,100,6.66666666666667,146.25,683.760683760684,1.30975141519938
61262,1188,83,5.53333333333333,214.698795180723,465.768799102132,0.892185465277861
61263,530,60,4,132.5,754.716981132075,1.44566901488988
61264,10548,1144,76.2666666666667,138.304195804196,723.043862975604,1.3849987945709
61265,45099,4131,275.4,163.758169934641,610.656555577729,1.16971962100799
61270,7306,719,47.9333333333333,152.420027816412,656.081759284606,1.25673211858766
61272,1504,174,11.6,129.655172413793,771.276595744681,1.47738914620063
61273,3316,286,19.0666666666667,173.916083916084,574.989947728187,1.10139982547753
61274,351,33,2.2,159.545454545455,626.780626780627,1.20060546393277
61275,4347,390,26,167.192307692308,598.113641591902,1.14569352571789
61276,138,21,1.4,98.5714285714286,1014.49275362319,1.94327248015995
61277,3355,365,24.3333333333333,137.876712328767,725.28564331843,1.38929295047416
61278,412,68,4.53333333333333,90.8823529411765,1100.32362459547,2.10768249581842
61279,1061,132,8.8,120.568181818182,829.406220546654,1.58873710778662
61281,2597,224,14.9333333333333,173.90625,575.022461814915,1.10146210658277
61282,7809,698,46.5333333333333,167.815186246418,595.893627011568,1.14144106238179
61283,1640,134,8.93333333333333,183.582089552239,544.715447154472,1.04340867314512
61284,2292,252,16.8,136.428571428571,732.984293193717,1.40403980241923
61285,1631,194,12.9333333333333,126.10824742268,792.969548334355,1.51894224515612
61301,10588,1127,75.1333333333333,140.92280390417,709.608361667296,1.35926293804917
61310,3970,402,26.8,148.134328358209,675.062972292191,1.29309084933853
61311,232,21,1.4,165.714285714286,603.448275862069,1.15591207871583
61312,474,56,3.73333333333333,126.964285714286,787.623066104079,1.50870099725498
61313,282,26,1.73333333333333,162.692307692308,614.657210401891,1.17738292111008
61314,807,58,3.86666666666667,208.706896551724,479.140850888063,0.917799783513321
61315,322,24,1.6,201.25,496.894409937888,0.951806929057935
61316,282,25,1.66666666666667,169.2,591.016548463357,1.13209896260585
61317,513,52,3.46666666666667,147.980769230769,675.763482781027,1.29443268519705
61318,700,53,3.53333333333333,198.11320754717,504.761904761905,0.966877205434686
61319,1293,120,8,161.625,618.716163959783,1.18515789310385
61320,710,71,4.73333333333333,150,666.666666666667,1.2770076298194
61321,282,33,2.2,128.181818181818,780.141843971631,1.49437063063972
61322,1647,87,5.8,283.965517241379,352.155434122647,0.674557764385474
61323,111,9,0.6,185,540.540540540541,1.03541159174546
61324,109,10,0.666666666666667,163.5,611.620795107034,1.17156663286183
61325,1073,84,5.6,191.607142857143,521.901211556384,0.999707743754234
61326,2452,245,16.3333333333333,150.122448979592,666.122892876563,1.27596602490111
61327,1235,128,8.53333333333333,144.7265625,690.958164642375,1.32353827220148
61328,42,12,0.8,52.5,1904.7619047619,3.64859322805542
61329,1303,140,9.33333333333333,139.607142857143,716.295727807624,1.37207266442606
61330,1483,121,8.06666666666667,183.842975206612,543.942458979546,1.04192800544941
61331,55,8,0.533333333333333,103.125,969.69696969697,1.85746564337367
61332,134,15,1,134,746.268656716418,1.42948615278291
61333,381,35,2.33333333333333,163.285714285714,612.423447069116,1.17310412188134
61334,741,67,4.46666666666667,165.89552238806,602.789023841655,1.15464927392577
61335,532,53,3.53333333333333,150.566037735849,664.160401002506,1.27220684925617
61336,628,59,3.93333333333333,159.661016949153,626.326963906582,1.19973646750548
61337,478,47,3.13333333333333,152.553191489362,655.509065550906,1.25563511718644
61338,284,32,2.13333333333333,133.125,751.173708920188,1.43888183641622
61340,292,24,1.6,182.5,547.945205479452,1.04959531218033
61341,8234,833,55.5333333333333,148.271308523409,674.439316654522,1.29189622982701
61342,9216,886,59.0666666666667,156.027088036117,640.914351851852,1.22767877606335
61344,374,33,2.2,170,588.235294117647,1.12677143807594
61345,846,79,5.26666666666667,160.632911392405,622.537431048069,1.19247757394483
61346,75,9,0.6,125,800,1.53240915578328
61348,4696,517,34.4666666666667,136.247582205029,733.957978421352,1.40590490761633
61349,977,100,6.66666666666667,146.55,682.360968952576,1.30707024546509
61350,24246,2469,164.6,147.30255164034,678.874865957271,1.30039257528008
61353,1333,148,9.86666666666667,135.101351351351,740.185046261566,1.41783292733136
61354,10870,1282,85.4666666666667,127.184087363495,786.261882858019,1.50609363516878
61356,11281,1280,85.3333333333333,132.19921875,756.434122270484,1.44895821839272
61358,478,41,2.73333333333333,174.878048780488,571.827057182706,1.09534127243923
61359,312,37,2.46666666666667,126.486486486486,790.598290598291,1.51440007382428
61360,3393,297,19.8,171.363636363636,583.554376657825,1.11780508710982
61361,1409,145,9.66666666666667,145.758620689655,686.065767683937,1.31416682983543
61362,5911,625,41.6666666666667,141.864,704.900468053911,1.35024491395216
61363,220,28,1.86666666666667,117.857142857143,848.484848484848,1.62528243795196
61364,20133,2171,144.733333333333,139.104099493321,718.886074272753,1.37703450272583
61367,864,127,8.46666666666667,102.047244094488,979.938271604938,1.87708297438731
61368,1489,158,10.5333333333333,141.360759493671,707.409894783971,1.3550517495733
61369,1711,201,13.4,127.686567164179,783.167738164816,1.5001667655973
61370,1460,151,10.0666666666667,145.033112582781,689.497716894977,1.32074076782691
61372,145,20,1.33333333333333,108.75,919.540229885057,1.76138983423365
61373,2031,191,12.7333333333333,159.502617801047,626.94895782045,1.20092790396605
61374,119,13,0.866666666666667,137.307692307692,728.291316526611,1.39505035190354
61375,1156,142,9.46666666666667,122.112676056338,818.915801614763,1.56864259026258
61376,2280,237,15.8,144.303797468354,692.982456140351,1.32741582573332
61377,1457,150,10,145.7,686.341798215511,1.31469556947776
61378,512,48,3.2,160,625,1.19719465295568
61379,1359,124,8.26666666666667,164.395161290323,608.290409614913,1.16518724133631
61401,34788,3327,221.8,156.844003606853,637.576175692768,1.2212844614261
61410,3912,393,26.2,149.312977099237,669.734151329243,1.28288343179709
61411,378,50,3.33333333333333,113.4,881.834215167549,1.68916353150714
61412,1321,154,10.2666666666667,128.668831168831,777.188998233661,1.48871442083412
61413,1075,105,7,153.571428571429,651.162790697674,1.24730977796313
61414,854,91,6.06666666666667,140.769230769231,710.382513661202,1.36074583505345
61415,1747,177,11.8,148.050847457627,675.443617630223,1.29381997983992
61416,235,27,1.8,130.555555555556,765.957446808511,1.46720025553718
61417,259,24,1.6,161.875,617.760617760618,1.18332753342338
61418,673,68,4.53333333333333,148.455882352941,673.600792471521,1.29029002715779
61419,128,16,1.06666666666667,120,833.333333333333,1.59625953727425
61420,1067,124,8.26666666666667,129.072580645161,774.75788815995,1.48405760166453
61421,1392,138,9.2,151.304347826087,660.919540229885,1.26599894335544
61422,3416,365,24.3333333333333,140.383561643836,712.334113973458,1.36448414778712
61423,682,57,3.8,179.473684210526,557.184750733138,1.06729376685785
61424,100,8,0.533333333333333,187.5,533.333333333333,1.02160610385552
61425,483,50,3.33333333333333,144.9,690.131124913734,1.32195406813602
61426,107,5,0.333333333333333,321,311.526479750779,0.596732537298783
61427,2329,232,15.4666666666667,150.581896551724,664.090453699728,1.27207286439717
61428,986,122,8.13333333333333,121.229508196721,824.881676808654,1.5800702924743
61430,828,77,5.13333333333333,161.298701298701,619.967793880837,1.18755540454219
61431,371,40,2.66666666666667,139.125,718.778077268643,1.37682763322846
